Image,Question,Answer,Predicted_Answer,EM,Precision,Recall,F1
acd98ebf33a8275,Where is the slaw placed,on a white plate,on top of the pasta,0.0,0.2,0.25,0.22222222222222224
abe4eca7b50eea2,What is the main ingredient in the slaw,corn,cabbage,0.0,0.0,0.0,0.0
abe4eca7b50eea2,What color are the corn kernels,yellow,yellow,1.0,1.0,1.0,1.0
abe4eca7b50eea2,How are the corn kernels distributed in the slaw,scattered,scattered,1.0,1.0,1.0,1.0
abe4eca7b50eea2,What color are the small cubes of bell pepper,red,red,1.0,1.0,1.0,1.0
abe4eca7b50eea2,Where is the slaw located on the plate,on the left side,on the left,0.0,1.0,0.75,0.8571428571428571
67cc22c854d166a,What color is the cabbage in the image,green,white,0.0,0.0,0.0,0.0
67cc22c854d166a,What is the main vegetable in the dish,cabbage,cabbage,1.0,1.0,1.0,1.0
67cc22c854d166a,How are the ingredients arranged in the image,mixed,mixed together,0.0,0.5,1.0,0.6666666666666666
67cc22c854d166a,What color are the carrots in the image,orange,orange,1.0,1.0,1.0,1.0
a8534ffc026fa1a,How are the ingredients arranged in the bowl,scattered,randomly,0.0,0.0,0.0,0.0
a8534ffc026fa1a,What type of salad is shown in the image,coleslaw,coleslaw,1.0,1.0,1.0,1.0
a8534ffc026fa1a,What color are the shreds of carrot in the coleslaw,orange,orange,1.0,1.0,1.0,1.0
a8534ffc026fa1a,Where is the coleslaw located in the image,in the bowl,on a plate,0.0,0.0,0.0,0.0
ce59e2b561648cc,What color is the orange slice,orange,orange,1.0,1.0,1.0,1.0
ce59e2b561648cc,What is the orange slush served in,glass,a glass,0.0,0.5,1.0,0.6666666666666666
ce59e2b561648cc,How would you describe the color of the orange slice,bright,orange,0.0,0.0,0.0,0.0
ce59e2b561648cc,Where is the orange slice placed,on the rim,on the rim of the glass,0.0,0.6,1.0,0.7499999999999999
8e0e736b1ed4313,What material is the tray made of,metal,metal,1.0,1.0,1.0,1.0
8e0e736b1ed4313,What type of drink is shown in the image,slushies,mocha coffee,0.0,0.0,0.0,0.0
8e0e736b1ed4313,What color is the slushie at the top of the image,red,dark purple,0.0,0.0,0.0,0.0
8e0e736b1ed4313,Where are the slushies placed,in a metal tray,on a tray,0.0,0.6666666666666666,0.5,0.5714285714285715
fdc7674729342a7,What flavor is the smoothie,chocolate,chocolate,1.0,1.0,1.0,1.0
fdc7674729342a7,What is the smoothie served in,cup,a glass,0.0,0.0,0.0,0.0
fdc7674729342a7,What color is the smoothie,brown,brown,1.0,1.0,1.0,1.0
1d68b70e9d2f4a0,What color are the specks in the smoothie,pink,red,0.0,0.0,0.0,0.0
1d68b70e9d2f4a0,What type of drink is in the glass,smoothie,mocha,0.0,0.0,0.0,0.0
1d68b70e9d2f4a0,What color are the mint leaves,green,green,1.0,1.0,1.0,1.0
1d68b70e9d2f4a0,Where is the sprig of mint leaves positioned,on top of,on top of the mocha coffee,0.0,0.5,1.0,0.6666666666666666
150e8e2edb2a656,What is the main flavor of the smoothie,chocolate,chocolate,1.0,1.0,1.0,1.0
150e8e2edb2a656,What type of drink is shown in the image,smoothie,mocha,0.0,0.0,0.0,0.0
150e8e2edb2a656,What color is the smoothie,brown,brown,1.0,1.0,1.0,1.0
150e8e2edb2a656,What color are the swirling patterns on the plate,green,green and white,0.0,0.3333333333333333,1.0,0.5
a462ea5e69d2845,What fruit is used to make the smoothie,pineapple,pineapple,1.0,1.0,1.0,1.0
a462ea5e69d2845,What is the color of the glass mug,clear,clear,1.0,1.0,1.0,1.0
a462ea5e69d2845,What type of drink is in the glass,smoothie,mocha coffee,0.0,0.0,0.0,0.0
a462ea5e69d2845,Where is the whole pineapple located,to the right,behind the glass,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
be72e9b3eb9427e,What color are the mint specks in the smoothie,green,green,1.0,1.0,1.0,1.0
be72e9b3eb9427e,What type of drink is in the glass,smoothie,mocha,0.0,0.0,0.0,0.0
be72e9b3eb9427e,What fruit is on top of the smoothie,strawberry,strawberries,0.0,0.0,0.0,0.0
be72e9b3eb9427e,Where is the strawberry placed,on top of,on top of the mocha coffee,0.0,0.5,1.0,0.6666666666666666
5abab4fc0138458,What is the consistency of the Pina Colada Sorbet,solid,soft,0.0,0.0,0.0,0.0
5abab4fc0138458,What type of dessert is shown in the image,sorbet,There is no dessert shown in the image.,0.0,0.0,0.0,0.0
5abab4fc0138458,What is the color of the Pina Colada Sorbet,pale,pale yellow,0.0,0.5,1.0,0.6666666666666666
5abab4fc0138458,What shade of white is the Pina Colada Sorbet,off-white,ivory,0.0,0.0,0.0,0.0
dc3896d8b1db274,What color is the blueberry sorbet described as,rich,blue,0.0,0.0,0.0,0.0
dc3896d8b1db274,What type of dessert is the purple food,sorbet,there is no dessert,0.0,0.0,0.0,0.0
dc3896d8b1db274,What color is the sorbet,purple,dark purple,0.0,0.5,1.0,0.6666666666666666
dc3896d8b1db274,Where is most of the sorbet contained,in the bowl,in a bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
dc3896d8b1db274,What fruit is the sorbet made from,blueberry,there is no sorbet in the image,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What is the bowl doing on the plate,resting,serving the food,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What color is the bowl and plate,pale green,blue and white,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What color is the souffle,golden-brown,brown,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What texture does the top of the souffle have,crispy,crispy,1.0,1.0,1.0,1.0
3caf51c2d92cd50,Where is the banana prop located in the image,in the upper-left corner,behind the bowl,0.0,0.3333333333333333,0.25,0.28571428571428575
61fc5053796ebfe,What color is the bowl containing the soup,blue,teal,0.0,0.0,0.0,0.0
61fc5053796ebfe,What type of vegetable is scattered on the surface of the soup,mushrooms,spinach,0.0,0.0,0.0,0.0
61fc5053796ebfe,Where are the mushrooms located in the soup,scattered on the surface,top,0.0,0.0,0.0,0.0
61fc5053796ebfe,What type of green leaves are visible in the soup,spinach,spinach,1.0,1.0,1.0,1.0
330898f48df1db1,What color is the bowl containing the soup,white,white,1.0,1.0,1.0,1.0
330898f48df1db1,What type of food is in the white bowl,soup,chili,0.0,0.0,0.0,0.0
330898f48df1db1,What color is the broth of the soup,brown,brown,1.0,1.0,1.0,1.0
330898f48df1db1,What color are the cilantro leaves on the soup,green,green,1.0,1.0,1.0,1.0
18f853cc27fadce,What color is the bowl that holds the soup,white,white,1.0,1.0,1.0,1.0
18f853cc27fadce,What color is the broth of the soup,reddish-brown,red,0.0,0.0,0.0,0.0
18f853cc27fadce,Where is the bowl of soup situated in the image,in the right half,on a table,0.0,0.0,0.0,0.0
18f853cc27fadce,What are the visible chunks in the broth,vegetables,"peas, tomatoes, potatoes, and onions.",0.0,0.0,0.0,0.0
74a9a3f58309faa,What color is the soup,orange,light brown,0.0,0.0,0.0,0.0
74a9a3f58309faa,What type of dish is shown in the image,soup,A bowl of soup and a plate of food.,0.0,0.125,1.0,0.2222222222222222
74a9a3f58309faa,What is placed to the left of the soup bowl,bread,bread,1.0,1.0,1.0,1.0
74a9a3f58309faa,Where is the soup bowl placed,on top of,on a plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
c5462855d00750c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0,1.0,1.0,1.0
c5462855d00750c,What color is the tomato sauce,red,red,1.0,1.0,1.0,1.0
c5462855d00750c,What type of dairy product is scattered on top,cheese,cheese,1.0,1.0,1.0,1.0
c5462855d00750c,Where is the spaghetti arranged in the dish,around the perimeter,on the edge of the plate,0.0,0.2,0.3333333333333333,0.25
5eac54e4802fefe,What color is the spaghetti sauce,reddish-brown,red,0.0,0.0,0.0,0.0
5eac54e4802fefe,What is the sauce on top of,spaghetti,tomato sauce,0.0,0.0,0.0,0.0
5eac54e4802fefe,What is the texture of the sauce,chunky,thick,0.0,0.0,0.0,0.0
d3e4bdd012fe051,What color is the spaghetti,light,yellow,0.0,0.0,0.0,0.0
d3e4bdd012fe051,What is the white topping on the spaghetti,cheese,cheese,1.0,1.0,1.0,1.0
d3e4bdd012fe051,What color are the pepper pieces in the spaghetti,red,red,1.0,1.0,1.0,1.0
d3e4bdd012fe051,Where is the spaghetti located,in a casserole dish,under the cheese,0.0,0.0,0.0,0.0
f9048429e64a34c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0,1.0,1.0,1.0
f9048429e64a34c,How are the white shreds distributed over the dish,scattered,randomly,0.0,0.0,0.0,0.0
f9048429e64a34c,What are the deep red items on top of the spaghetti,meatballs,tomato sauce,0.0,0.0,0.0,0.0
f9048429e64a34c,Where are the meatballs placed,placed on top,on the spaghetti,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6f68655695a3194,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
6f68655695a3194,What is the name of the dish,musubi,spam musubi,0.0,0.5,1.0,0.6666666666666666
6f68655695a3194,What color is the Spam,orange-red,red,0.0,0.0,0.0,0.0
6f68655695a3194,Where is the nori wrapped,around,around the spam,0.0,0.3333333333333333,1.0,0.5
6f68655695a3194,What color is the rice,white rice,white,0.0,1.0,0.5,0.6666666666666666
7477038f95780fb,What color is the barbecue sauce on the sandwich,reddish-brown,red,0.0,0.0,0.0,0.0
7477038f95780fb,What is the main item in the image,sandwich,A plate of food,0.0,0.0,0.0,0.0
7477038f95780fb,How does the barbecue sauce on the spam appear,glazed,thick and red,0.0,0.0,0.0,0.0
7477038f95780fb,What color is the bowl in the image,blue,blue,1.0,1.0,1.0,1.0
2f21b09945b7362,What is the color of the bacon strips,light-brown,red,0.0,0.0,0.0,0.0
2f21b09945b7362,What type of food is the main item in the image,burger,a burger,0.0,0.5,1.0,0.6666666666666666
2f21b09945b7362,What is the color of the bacon strips,reddish-brown,pinkish-red,0.0,0.0,0.0,0.0
2f21b09945b7362,Where is the bun located,on top,on top of the meat,0.0,0.4,1.0,0.5714285714285715
2f21b09945b7362,What is the main ingredient of the patty,spam,cheese,0.0,0.0,0.0,0.0
3939b19ee46c259,What color is the spinach,green,dark green,0.0,0.5,1.0,0.6666666666666666
3939b19ee46c259,What is the main ingredient in the dish,spinach,spinach,1.0,1.0,1.0,1.0
3939b19ee46c259,What color is the plate,white,white,1.0,1.0,1.0,1.0
3939b19ee46c259,What does the plate have around its edge,with a patterned rim,leaf designs,0.0,0.0,0.0,0.0
3939b19ee46c259,What is scattered throughout the spinach,onions,red pepper flakes,0.0,0.0,0.0,0.0
a07f90b218b678c,What is the condition of the spinach leaves,fresh,fresh,1.0,1.0,1.0,1.0
a07f90b218b678c,What type of dish is shown in the image,salad,salad,1.0,1.0,1.0,1.0
a07f90b218b678c,What is the primary color of the spinach leaves,green,green,1.0,1.0,1.0,1.0
a07f90b218b678c,What color are the onion slices scattered in the salad,white,purple,0.0,0.0,0.0,0.0
a07f90b218b678c,Where is the spinach salad placed,in a bowl,on a plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
0aa19bafe23c2b6,What color are the spinach leaves,green,green,1.0,1.0,1.0,1.0
0aa19bafe23c2b6,What type of vegetable is shown in the image,spinach,Brussels sprouts,0.0,0.0,0.0,0.0
0aa19bafe23c2b6,How is the spinach arranged in the image,haphazard,crumbled,0.0,0.0,0.0,0.0
0aa19bafe23c2b6,What texture is suggested by the glossy sheen on the spinach leaves,oily texture,crispy,0.0,0.0,0.0,0.0
3ac1c74df484d2b,What type of leaves are in the bowl,spinach,spinach,1.0,1.0,1.0,1.0
3ac1c74df484d2b,What color are the spinach leaves,green,dark green,0.0,0.5,1.0,0.6666666666666666
3ac1c74df484d2b,What is the spinach served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,garlic,0.0,0.0,0.0,0.0
900103ca5bb4951,What color are the Brussels sprouts,green,green,1.0,1.0,1.0,1.0
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,Brussels sprouts,0.0,0.5,1.0,0.6666666666666666
900103ca5bb4951,What color is the baking dish,blue,blue,1.0,1.0,1.0,1.0
900103ca5bb4951,What meat is scattered among the sprouts,bacon,bacon,1.0,1.0,1.0,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,on a marble countertop,0.0,0.5,0.5,0.5
9bdba56968b4d9b,What color are the Brussels sprouts,green,green,1.0,1.0,1.0,1.0
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,Brussels sprouts,0.0,0.5,1.0,0.6666666666666666
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,a dressing,0.0,0.0,0.0,0.0
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,cut into small pieces,0.0,0.0,0.0,0.0
e2f1b28722a3845,What color are most of the brussels sprouts,green,green,1.0,1.0,1.0,1.0
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,Brussel sprouts,0.0,0.5,1.0,0.6666666666666666
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,brown,1.0,1.0,1.0,1.0
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,scattered,0.0,1.0,0.5,0.6666666666666666
e2f1b28722a3845,What color are the lemon wedges,yellow,yellow,1.0,1.0,1.0,1.0
cd4727b9541285f,What color are the brussels sprouts,green,green,1.0,1.0,1.0,1.0
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,Brussels sprouts,0.0,0.5,1.0,0.6666666666666666
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,white,0.0,0.0,0.0,0.0
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,on the bottom of the tin,0.0,0.2,0.3333333333333333,0.25
ad4a650ab046c06,What color are the brussels sprouts,green,green with burnt tips,0.0,0.25,1.0,0.4
ad4a650ab046c06,What type of vegetable is shown in the image,brussels sprouts,Brussels sprouts,1.0,1.0,1.0,1.0
ad4a650ab046c06,What color is the bowl,white,multi-colored,0.0,0.0,0.0,0.0
ad4a650ab046c06,What color are the charred spots on the brussels sprouts,brownish,"burnt, blackened, and green",0.0,0.0,0.0,0.0
ad4a650ab046c06,Where are the brussels sprouts located,in a bowl,on a plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
585df28df4130ee,How is the butternut squash distributed in the dish,dispersed,"not distributed, not included in the dish",0.0,0.0,0.0,0.0
585df28df4130ee,What color is the kale,green,dark green,0.0,0.5,1.0,0.6666666666666666
585df28df4130ee,Where are all the ingredients contained,bowl,in a bowl,0.0,0.3333333333333333,1.0,0.5
67b896c431bcb75,What color is the spaghetti squash in the dish,yellowish-white,yellow,0.0,0.0,0.0,0.0
67b896c431bcb75,What is the cheese doing to the beans and onions,covering,melting,0.0,0.0,0.0,0.0
67b896c431bcb75,Where is the melted cheese located in the dish,on top,on top,1.0,1.0,1.0,1.0
67b896c431bcb75,What color are the beans in the dish,black,black,1.0,1.0,1.0,1.0
aa98211e256f592,What color are the squash skins,green,green,1.0,1.0,1.0,1.0
aa98211e256f592,What type of vegetable is used in this dish,squash,zucchini,0.0,0.0,0.0,0.0
aa98211e256f592,What color is the filling inside the squash,orange,red and white,0.0,0.0,0.0,0.0
aa98211e256f592,Where are the stuffed squash halves placed,on a white plate,on a plate,0.0,1.0,0.75,0.8571428571428571
4343704aac2ef25,What color is the spaghetti squash,yellow,yellow,1.0,1.0,1.0,1.0
4343704aac2ef25,What type of vegetable is being described,squash,Brussels sprouts,0.0,0.0,0.0,0.0
4343704aac2ef25,Where is the spaghetti squash mounded,on the concave part,on a spoon,0.0,0.3333333333333333,0.25,0.28571428571428575
4343704aac2ef25,What color is the parsley behind the spoon,green,green,1.0,1.0,1.0,1.0
63a0d4e6b2fcc53,What color is the rind of the acorn squash,green,yellow,0.0,0.0,0.0,0.0
63a0d4e6b2fcc53,What color is the flesh of the squash,yellow,yellow,1.0,1.0,1.0,1.0
63a0d4e6b2fcc53,How are the squash halves positioned on the plate,overlapping,side by side,0.0,0.0,0.0,0.0
63a0d4e6b2fcc53,Where are the squash halves placed,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
a0db3aca84f3043,What color is the flesh of the squash,orange-yellow,orange,0.0,0.0,0.0,0.0
a0db3aca84f3043,What type of vegetable is shown in the image,squash,brussels sprouts,0.0,0.0,0.0,0.0
a0db3aca84f3043,What color is the skin of the squash,green,green and orange,0.0,0.3333333333333333,1.0,0.5
a0db3aca84f3043,How do the tips of the squash appear,charred,charring,0.0,0.0,0.0,0.0
a0db3aca84f3043,Where are the squash slices mainly clustered,in the center,in the background,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
a4539523aa36409,What color are the diced cubes of squash,orange,orange,1.0,1.0,1.0,1.0
a4539523aa36409,What type of vegetable is shown in the image,squash,brussels sprouts,0.0,0.0,0.0,0.0
a4539523aa36409,What color is the bowl containing the squash,blue,blue,1.0,1.0,1.0,1.0
a4539523aa36409,Where is the bowl positioned in the image,in the center-left,the bowl is in the center of the image,0.0,0.2857142857142857,0.6666666666666666,0.4
b3947b98f069ed9,What is the soup doing around the steak,surrounding,"it's not a soup, it's a gravy",0.0,0.0,0.0,0.0
b3947b98f069ed9,What is the main protein in the dish,steak,shrimp,0.0,0.0,0.0,0.0
b3947b98f069ed9,What color is the soup,tan,light brown,0.0,0.0,0.0,0.0
b3947b98f069ed9,What color are the steaks,brown,There are no steaks in this image.,0.0,0.0,0.0,0.0
34155128095ebcd,What color are the steak fingers,golden-brown,golden brown,0.0,0.0,0.0,0.0
34155128095ebcd,How would you describe the surface of the steak fingers,crispy,crispy,1.0,1.0,1.0,1.0
34155128095ebcd,How are the steak fingers positioned in the image,arranged,around the bowl of white sauce,0.0,0.0,0.0,0.0
34155128095ebcd,Where is the creamy white sauce placed,bowl,in a bowl,0.0,0.3333333333333333,1.0,0.5
34155128095ebcd,What is the color of the sauce in the bowl,white,white,1.0,1.0,1.0,1.0
577f563155789a4,What color is the exterior of the fish,golden-brown,golden brown,0.0,0.0,0.0,0.0
577f563155789a4,What type of food is on the plate,fish,food,0.0,0.0,0.0,0.0
577f563155789a4,What color is the interior of the fish,white,white,1.0,1.0,1.0,1.0
577f563155789a4,Where is the fish located,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
577f563155789a4,What color is the pattern around the edge of the plate,blue,blue,1.0,1.0,1.0,1.0
05fd940d8cb03b7,What color are the mushroom steaks,golden-brown,there are no mushrooms in the image,0.0,0.0,0.0,0.0
05fd940d8cb03b7,What color are the chives garnishing the steaks,green,green,1.0,1.0,1.0,1.0
