,Image,Food Name,Summary,Ingredients,Calories,Width,Height,Questions_1,Answer_1,Question_2,Answer_2
6905,b27f5db134d3d97,Quick and Easy Barbecue Rub,"This quick and easy barbecue rub is my personal recipe, settled on after lots of experimenting. It's great on ribs, brisket, and pork butt. Quick and easy from ingredients everyone usually has, this recipe makes enough for 2 to 3 full racks of baby back ribs, depending on how liberally you coat them. For those that are new to barbecuing and smoking, ""rub"" is a misnomer, as you're really just coating the meat and not actually rubbing it in. Generally, I'll rinse and pat dry the meat I'm prepping, then apply a thin coat of yellow mustard so that the rub sticks.","['white sugar', 'ground paprika', 'kosher salt', 'firmly packed brown sugar', 'garlic powder', 'ground black pepper', 'onion powder', 'ground cumin, or more to taste', 'chili powder', 'oregano', 'cayenne pepper']",16.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6906,b04183d45e40ff2,BBQ Spice Rub,This bbq rub is so simple! It's made with the everyday spices you probably have in your cupboard. I rub it on everything from chicken to pork to burgers to steak. I keep it in a zip-top bag in the freezer. It's always ready to go!,"['brown sugar', 'paprika', 'chili powder', 'garlic powder', 'onion powder', 'salt', 'ground black pepper', 'cayenne pepper (Optional)']",66.0,683.0,512.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6907,d6e8aff97131687,Roasted Chicken Rub,"This seasoning for roast chicken is a herby, smoky spice blend that complements the chicken perfectly.","['celery flakes', 'kosher salt', 'paprika', 'garlic powder', 'onion powder', 'ground thyme', 'dried sage', 'ground black pepper', 'dried rosemary', 'cayenne pepper']",20.0,960.0,720.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6908,afaa136a40664b6,Dry Rub for Ribs,A dry rub for ribs that's super flavorful and simple to make. Works great on a slab of pork ribs as well as on chicken.,"['brown sugar', 'paprika', 'salt', 'ground black pepper', 'garlic powder']",27.0,683.0,512.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6909,29c001650237904,Burger Spice Rub,A great spice rub that i got from my CO of my ship of all people!,"['brown sugar', 'sea salt', 'paprika', 'ground black pepper', 'onion powder', 'garlic powder', 'ground cumin', 'dried sage', 'crushed red pepper, or to taste', 'chili powder, or to taste', 'dried thyme, or to taste']",18.0,683.0,512.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6910,6ae0574cf967605,Southern Style Dry Rub for Pork or Chicken,A classic pork or chicken dry rub recipe. This is enough to coat about 5 to 7 pounds of ribs or 10 pounds of pork roast or chicken. This type of rub is very popular in Southern Georgia — you can add more cayenne pepper by the teaspoon depending on how hot you like it.,"['brown sugar', 'paprika', 'coarse salt', 'freshly ground black pepper', 'garlic powder', 'onion powder', 'cayenne pepper']",22.0,2000.0,1500.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6911,33bb2ac4d3ed12f,Ann's Sweet and Spicy BBQ Rub,"Sweet, spicy, and slightly enchanting. Use 2 tablespoons per pound of meat when seasoning.","['brown sugar, or more to taste', 'paprika', 'salt', 'ground black pepper', 'garlic powder', 'dried oregano', 'ground cinnamon', 'ground cumin', 'ground ginger']",27.0,683.0,512.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6912,b6709628d0c8821,Brown Sugar BBQ Rub,"This sweet pork rub is my favorite seasoning to use when I smoke meat. I threw it together for smoked pork butt, but it also works well on chicken and ribs. Apply liberally to meat and let sit overnight for the best flavor. The brown sugar creates a nice bark. This recipe makes enough to cover two 8-pound pork butts or 6 racks of ribs.","['dark brown sugar', 'smoked paprika', 'salt', 'chili powder', 'garlic powder', 'onion powder', 'dry mustard', 'ground black pepper', 'cayenne pepper', 'ground cinnamon']",36.0,3648.0,2736.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6913,215f4ebf4cc4bfb,Jamaican Jerk Dry Rub,"I use this Jamaican jerk dry rub to season chicken before grilling, but you also can use it on fish, steak, or just about anything else. You may want to give some away to friends because this recipe makes a lot!","['salt', 'garlic powder', 'white sugar', 'cayenne pepper', 'dried thyme leaves', 'ground black pepper', 'allspice', 'ground cinnamon', 'chipotle chile powder', 'ground cloves']",18.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6914,16a60c1b0dc2419,Big James' Pork Rub,Pork shoulder rub to use when smoking ribs or pork butt. I sprinkle this all-purpose rub liberally on the pork before smoking it.,"['paprika', 'chili powder', 'brown sugar', 'white sugar', 'celery seed', 'ground black pepper', 'cayenne pepper', 'dry brown mustard', 'garlic powder', 'ground cumin', 'salt']",394.0,3024.0,3025.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6915,adbe64ea3620c62,BBQ Dry Rub,This dry rub works well on pork steaks and country-style ribs — my family's been making it for years. Store any leftover rub in a sealed container.,"['white sugar', 'brown sugar', 'salt', 'freshly ground black pepper', 'paprika']",32.0,2448.0,2448.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6916,5b919323320f7bf,Johnny's Spice Rub,"Johnny's seasoning salt is a good general barbeque rub! Sprinkle or rub onto ribs, tri-tips, steaks, chicken, or whatever meat you desire! Let rubbed meat sit at least an hour before cooking.","['garlic powder', 'ground black pepper', 'salt', 'mustard powder', 'chili powder', 'ground cumin', 'brown sugar', 'ground paprika', 'dried oregano']",12.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6917,15403e1c33c3637,Rosemary Garlic Rub,"This olive oil-based rosemary seasoning is great on chicken or pork, particularly when using an indirect grilling method. You can also use this on potatoes. To coat potatoes, cut small baking potatoes into eighths and par-boil for about 5 minutes. Coat with mixture, then place directly on a medium-high grill rack, turning every 5 minutes, until tender, about 15 minutes.","['ground black pepper', 'kosher salt', 'chopped fresh rosemary', 'dried rosemary', 'garlic, diced', 'olive oil']",177.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6918,1850efa244a1c94,Steak Coffee Rub,This gives steak an extra flavor kick! Rub on a steak and grill!,"['espresso coffee powder', 'onion powder', 'paprika', 'brown sugar', 'ground black pepper', 'salt', 'chili powder']",28.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6919,db412e3ea8bafb3,Mexican Dry Rub,I love this on my chicken breast. Absolutely delish! Store in an airtight container.,"['crushed oregano', 'onion powder', 'seasoned salt', 'red pepper flakes', 'garlic powder', 'chili powder', 'ground cumin']",5.0,3264.0,1836.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6920,115c555805b85c8,Dry Spice Rub for Lamb or Beef,"I got this recipe from my grama. It can be used on lamb or beef, and the flavors can be adjusted to suit your taste.","['paprika', 'dried thyme', 'dried basil', 'cumin', 'curry powder']",5.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6921,7de5415462e0bf0,America's Best Barbeque Rub,"After traveling all over America looking for the best BBQ recipe, we found one on a golf course in Twin Falls, Idaho. I hope you enjoy it as much as our family does. This rub is best on any meat that goes on a charcoal grill. The rub should be applied a day in advance for large cuts and a few hours in advance for smaller cuts. Store the rub in a airtight jar away from heat or light. It will keep for six months. This is especially good using some smoking chips on top of the charcoal. Just soak the chips in water and then put them in foil on top of the coals.","['firmly packed brown sugar', 'sweet paprika', 'ground black pepper', 'coarse salt', 'ground cumin', 'hickory smoked salt', 'garlic powder', 'onion powder', 'celery seeds', 'cayenne pepper']",55.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6922,a9e83659f64945a,Memphis Rub,This zesty Memphis rub will bring out the best in ribs and other meats. Try it on chicken!,"['paprika', 'packed dark brown sugar', 'white sugar', 'salt', 'monosodium glutamate (MSG)', 'celery salt', 'ground black pepper', 'cayenne pepper, or to taste', 'dry mustard', 'garlic powder', 'onion powder']",62.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6923,7ae3d0d7d2a3dad,Mediterranean Spice Rub,"This spice rub is perfect for lamb, chicken or beef. It can be used for satay or kabobs.","['salt', 'ground coriander', 'ground cinnamon', 'ground cumin', 'ground nutmeg', 'black pepper']",22.0,1500.0,1125.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6924,83b4b04f1e34190,Dry Rub for All Occasions,"This is a dry rub that can be used on all meats, fish and vegetables. It is slightly sweet with a hint of heat.","['cumin', 'ground coriander', 'curry powder', 'white pepper', 'ground ginger', 'ground allspice', 'ground cayenne pepper', 'seasoned salt', 'paprika', 'light brown sugar', 'dry mustard', 'ground mace', 'crushed dried rosemary']",43.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6925,c5ace07350e3f2c,Hugh's Dry Rub,"Use this dry rub on your favorite meat before grilling. It stores well in an airtight container, and I've had a lot of positive feedback no matter what I cook it on.","['paprika', 'cayenne pepper', 'freshly ground black pepper', 'garlic powder', 'onion powder', 'salt', 'dried oregano', 'dried thyme']",16.0,1728.0,2592.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6926,b850213dfb9b24a,Coffee-Spice Pork Rub for Grilling,Take your grilled pork to a new flavor level. Deep flavors of coffee with the smoky background of chipotle complement the richness of pork very well.,"['ground coffee', 'ground cumin', 'garlic powder', 'onion powder', 'dried oregano', 'salt', 'chipotle powder', 'ground cinnamon']",15.0,1244.0,1244.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6927,ef26b197bbe2006,Lee's All-Purpose Dry Rub,"Sweet and spicy rub goes good on anything! Ribs, chicken, vegetables, and more. I got tired of making this recipe every time I cooked, so I made a large jar of it. If it's too spicy, use less of it. Not spicy enough? Add more chipotle or chili powder.","['brown sugar', 'paprika', 'garlic salt', 'ground black pepper', 'ground cumin', 'salt', 'ground ginger', 'ground dried chipotle pepper']",68.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6928,8c09ae6b8925cb6,SpiceJunkie's BBQ dry rub No.14,"I made this rub for my daughters 14th birthday, which is why I called it BBQ dry rub No.14. It gives pork a nice sweet flavor that goes well with all the other spices. This rub has a mild flavor and will not burn sensitive pallets. The light brown sugar gives a gentle sweetness to offset the other spices and is great on ribs or pork shoulder. For ribs sprinkle salt and pepper and refrigerate overnight. Larger cuts of meat can use more. For heat lovers, add 1 tablespoon cayenne pepper (or any amount you like).","['light brown sugar', 'paprika', 'salt', 'ground black pepper', 'garlic powder', 'onion powder', 'chili powder', 'dried cilantro leaves (such as McCormick)', 'cayenne pepper', 'ground cumin', 'ground ginger']",46.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6929,583b571a74b7ca3,Uncle JJ's Rib Rub,"Quick and easy BBQ rub. Great for pork and chicken. When storing in an airtight container you can mix 3 tablespoons of cornstarch to prevent clumping. Apply liberally to both sides of meat that has been brought to room temperature. Let sit, covered, for 30 minutes before grilling or smoking the meat.","['dark brown sugar', 'paprika', 'salt', 'ground black pepper', 'chili powder', 'garlic powder', 'onion powder', 'ground cumin', 'cayenne pepper']",154.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6930,22c208ba7aeaf55,Phil's Hot Dry Rub,"A straightforward, moderately-hot dry rub that's fairly easy to make - just a couple of tablespoons of each ingredient for the most part. My family loves it - one of my sons likes to put it on his fingers and lick it - so it's 'finger-lickin'-good.'","['salt', 'granulated garlic', 'ground black pepper', 'cayenne pepper', 'Hungarian paprika', 'chili powder (such as Gebhardt)', 'onion powder', 'white sugar', 'brown sugar', 'dry mustard']",21.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
6931,fd9b73275e53398,Midg's Flaming Rib Rub,Dry rub for ribs and any other meats! This will keep for 3 to 4 months.,"['white sugar', 'seasoned salt', 'paprika', 'chili powder', 'ground black pepper', 'ground cumin', 'mesquite-flavored seasoning', 'onion powder']",39.0,960.0,960.0,What is the main food in the picture?,rub,Is this dish vegetarian or non-vegetarian?,vegan
