Image,Question,Answer,Predict,EM,Precision,Recall,F1
117a60f129fb597,Where is the sloppy joe meat placed,on top of,on top of tots,0.0,0.75,1.0,0.8571428571428571
dada488561e65c8,How are the treats arranged on the parchment paper,scattered,loose cluster,0.0,0.0,0.0,0.0
dada488561e65c8,What colorful items are embedded in the green clusters,marshmallows,marshmallows,1.0,1.0,1.0,1.0
dada488561e65c8,What is the texture of the cereal clusters,congealed,chewy and crunchy,0.0,0.0,0.0,0.0
dada488561e65c8,Where are the treats placed,on wrinkled sheet,on parchment paper,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
979f8486655d8c9,What is the texture of the white filling in the trifle,creamy,smooth and creamy,0.0,0.3333333333333333,1.0,0.5
979f8486655d8c9,What type of dessert is shown in the image,trifle,banana pudding parfait,0.0,0.0,0.0,0.0
979f8486655d8c9,What color is the custard layer in the trifle,yellow,yellow,1.0,1.0,1.0,1.0
979f8486655d8c9,Where are the whole cookies placed on the trifle,on top,top of the trifle,0.0,0.25,0.5,0.3333333333333333
979f8486655d8c9,What color are the whole cookies on top of the trifle,brown,brown,1.0,1.0,1.0,1.0
82ad0c5889276b1,What color are the cake cubes in the base layer,golden-brown,beige,0.0,0.0,0.0,0.0
82ad0c5889276b1,What is the base layer of the trifle made of,cake,cake,1.0,1.0,1.0,1.0
82ad0c5889276b1,What color are the strawberries in the trifle,red,red,1.0,1.0,1.0,1.0
82ad0c5889276b1,What is the trifle topped with,with whipped topping,whipped cream,0.0,0.5,0.3333333333333333,0.4
82ad0c5889276b1,What type of dish is the berry trifle,dessert,trifle dish,0.0,0.0,0.0,0.0
f7bcbfa5d91a502,What is the primary color of the Oven-Roasted Tri-Tip,reddish-brown,brown,0.0,0.0,0.0,0.0
f7bcbfa5d91a502,What type of meat is shown in the image,Tri-Tip,beef,0.0,0.0,0.0,0.0
f7bcbfa5d91a502,What color is the plate the Tri-Tip is served on,white,white,1.0,1.0,1.0,1.0
f7bcbfa5d91a502,Where is the Tri-Tip located in the image,on a plate,left side,0.0,0.0,0.0,0.0
f7bcbfa5d91a502,What color are the onions covering the Tri-Tip,yellow-brown,golden brown,0.0,0.0,0.0,0.0
1fab03e9b59ddee,How would you describe the size of the fish,large,relatively large,0.0,0.5,1.0,0.6666666666666666
1fab03e9b59ddee,What type of protein is the main dish,fish,salmon,0.0,0.0,0.0,0.0
1fab03e9b59ddee,What color is the Steelhead Trout,orange,pink,0.0,0.0,0.0,0.0
1fab03e9b59ddee,Where is the fish located on the plate,on the right,right side of plate,0.0,0.25,0.3333333333333333,0.28571428571428575
8532d483872df44,What type of food is being served on the platter,fish,fish dish,0.0,0.5,1.0,0.6666666666666666
8532d483872df44,What color are the lemon wedges placed around the fillets,yellow,yellow,1.0,1.0,1.0,1.0
8532d483872df44,Where are the Trout Meunière fillets placed,on the platter,on a white plate,0.0,0.25,0.3333333333333333,0.28571428571428575
8532d483872df44,What are the main components of the dish on the platter,fillets,fish lemon herbs garlic,0.0,0.0,0.0,0.0
2663a5718fa18fe,What is the color of the truffles,dark,brown,0.0,0.0,0.0,0.0
2663a5718fa18fe,What color are the truffles,brown,brown,1.0,1.0,1.0,1.0
2663a5718fa18fe,Where are the truffles placed,in a box,red container,0.0,0.0,0.0,0.0
2663a5718fa18fe,What color are the salt crystals on the truffles,white,white,1.0,1.0,1.0,1.0
0b5e5c68ea86508,What color is the plate,white,white,1.0,1.0,1.0,1.0
0b5e5c68ea86508,What is the main ingredient of the truffles,chocolate,chocolate,1.0,1.0,1.0,1.0
0b5e5c68ea86508,What color are the truffles coated in cocoa powder,brown,brown,1.0,1.0,1.0,1.0
0b5e5c68ea86508,Where are the truffles located,on a plate,on a white plate,0.0,0.75,1.0,0.8571428571428571
3aa0bced2f8335c,What type of dessert is shown in the image,truffles,cookie dough ball,0.0,0.0,0.0,0.0
3aa0bced2f8335c,What color is the cookie dough center,brown,light brown,0.0,0.5,1.0,0.6666666666666666
3aa0bced2f8335c,What is the appearance of the chocolate shell on the sliced truffle,studded,smooth and glossy,0.0,0.0,0.0,0.0
3aa0bced2f8335c,Where are the sprinkles located on the truffles,at the top,on the top,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
c1139da94258750,What is inside the chocolate truffles,strawberry-filled,red filling,0.0,0.0,0.0,0.0
c1139da94258750,What type of dessert is shown in the image,truffles,chocolate covered cookies,0.0,0.0,0.0,0.0
c1139da94258750,What color is the truffle in the center,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
c1139da94258750,What color is the heart-shaped decoration on the center truffle,with a darker brown,dark red,0.0,0.0,0.0,0.0
c1139da94258750,What shape are all the truffles,circular,circular,1.0,1.0,1.0,1.0
7f0c8af27a6478f,What color are the noodles in the casserole,yellow,yellow or off-white,0.0,0.3333333333333333,1.0,0.5
7f0c8af27a6478f,What type of fish is used in the casserole,tuna,tuna,1.0,1.0,1.0,1.0
7f0c8af27a6478f,What is the texture of the sauce in the casserole,creamy,creamy and velvety,0.0,0.3333333333333333,1.0,0.5
7f0c8af27a6478f,Where are the crushed potato chips located,on the top of casserole,on top of casserole,0.0,1.0,0.8,0.888888888888889
7f0c8af27a6478f,What color is the creamy sauce in the casserole,white,white,1.0,1.0,1.0,1.0
81f47512853201e,What color is the baking dish,white,blue,0.0,0.0,0.0,0.0
81f47512853201e,What color are the zucchini slices,green,light green,0.0,0.5,1.0,0.6666666666666666
81f47512853201e,What has happened to the cheese on top of the casserole,melted,golden brown,0.0,0.0,0.0,0.0
81f47512853201e,Where is the casserole placed in the image,in a white baking dish,white baking dish,0.0,1.0,0.6,0.7499999999999999
31fa025b78a3458,What is the texture of the sauce on top of the dish,creamy,creamy and slightly thickened,0.0,0.25,1.0,0.4
31fa025b78a3458,What type of meat is used in the dish,Turkey,no meat visible,0.0,0.0,0.0,0.0
31fa025b78a3458,What color is the creamy sauce on top of the dish,yellow,light yellow,0.0,0.5,1.0,0.6666666666666666
31fa025b78a3458,What type of vegetable is visible on the top layer of the dish,mushrooms,mushrooms,1.0,1.0,1.0,1.0
31fa025b78a3458,Where is the Turkey Tetrazzini located in the image,in a dish,front left burner,0.0,0.0,0.0,0.0
342068e032bf8d6,What color is the rub on the turkey,brownish-orange,brownish,0.0,0.0,0.0,0.0
342068e032bf8d6,What type of meat is shown in the image,turkey,turkey,1.0,1.0,1.0,1.0
342068e032bf8d6,How is the rub distributed on the turkey,scattered,fairly evenly distributed,0.0,0.0,0.0,0.0
342068e032bf8d6,What color are the specks and flakes on the turkey,green,brown green and orange,0.0,0.25,1.0,0.4
342068e032bf8d6,Where is the rub located on the turkey,on the surface,top of the turkey,0.0,0.25,0.3333333333333333,0.28571428571428575
79b81189e77204a,What color is the plate,white,white,1.0,1.0,1.0,1.0
79b81189e77204a,What type of fruit is used in the turnover,blueberry,blueberries,0.0,0.0,0.0,0.0
79b81189e77204a,What color is the pastry,golden-brown,golden brown,0.0,0.0,0.0,0.0
79b81189e77204a,How are the blueberries arranged around the pastry,scattered,circular pattern,0.0,0.0,0.0,0.0
304ea6b80cd8e93,What color is the bowl,red,red and black,0.0,0.3333333333333333,1.0,0.5
304ea6b80cd8e93,What shape is the bowl,square,square,1.0,1.0,1.0,1.0
304ea6b80cd8e93,What vegetable is scattered in the broth,carrots,carrots,1.0,1.0,1.0,1.0
304ea6b80cd8e93,Where are the cilantro and carrots located,on top,in the center,0.0,0.0,0.0,0.0
30265394037d14c,What is the color of the Veal Scaloppini,golden-brown,light brown,0.0,0.0,0.0,0.0
30265394037d14c,What type of meat is used in the dish,veal,chicken,0.0,0.0,0.0,0.0
30265394037d14c,What color is the Lemon Cream Sauce,white,light yellow,0.0,0.0,0.0,0.0
30265394037d14c,Where is the Veal Scaloppini placed,on the plate,on a white plate,0.0,0.5,0.6666666666666666,0.5714285714285715
30265394037d14c,How is the Lemon Cream Sauce applied to the veal,drizzled,pouring it over,0.0,0.0,0.0,0.0
d1b61b8147cf662,What color is the plate,white,white,1.0,1.0,1.0,1.0
d1b61b8147cf662,What type of food is on the plate,vegetables,roasted vegetables salad,0.0,0.3333333333333333,1.0,0.5
d1b61b8147cf662,What color are the peppers,red,red,1.0,1.0,1.0,1.0
d1b61b8147cf662,Where are the vegetables located,on a plate,center of the plate,0.0,0.25,0.3333333333333333,0.28571428571428575
950b1803631181d,What color are the decorative leaves on the Wellington,brown,golden-brown,0.0,0.0,0.0,0.0
950b1803631181d,What type of dish is shown in the image,Wellington,savory pastry,0.0,0.0,0.0,0.0
950b1803631181d,What color is the plate the Wellington is served on,dark blue,black,0.0,0.0,0.0,0.0
6e329e616c77aad,What color are the bell pepper chunks,green,green,1.0,1.0,1.0,1.0
6e329e616c77aad,What type of food is being prepared,vegetables,vegetables,1.0,1.0,1.0,1.0
6e329e616c77aad,How are the green bell pepper chunks arranged,scattered,random pattern,0.0,0.0,0.0,0.0
6e329e616c77aad,Where are the vegetables arranged,on a black grill pan,on a grill pan,0.0,1.0,0.8,0.888888888888889
4ac1c59a0e69f40,What is the appearance of the sauce on the venison,glazed,deep purple color,0.0,0.0,0.0,0.0
4ac1c59a0e69f40,What color is the sauce around the base of the venison,reddish-brown,dark red,0.0,0.0,0.0,0.0
4ac1c59a0e69f40,Where are the blackberries located in relation to the venison,around the base,around the venison,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
4ac1c59a0e69f40,What fruit is scattered around the venison,blackberries,blackberries,1.0,1.0,1.0,1.0
518f951a9a03867,What color is the venison,brown,no venison,0.0,0.0,0.0,0.0
518f951a9a03867,What type of meat is in the dish,venison,roast beef,0.0,0.0,0.0,0.0
518f951a9a03867,What is covering the venison,gravy,brown gravy,0.0,0.5,1.0,0.6666666666666666
518f951a9a03867,What color is the plate,green,green,1.0,1.0,1.0,1.0
518f951a9a03867,Where is the dish presented,on the plate,on a green plate,0.0,0.5,0.6666666666666666,0.5714285714285715
5bd2d4f17e38c6e,What color are the fried venison backstrap pieces,golden-brown,light brown,0.0,0.0,0.0,0.0
5bd2d4f17e38c6e,What type of meat is shown in the image,venison,chicken,0.0,0.0,0.0,0.0
5bd2d4f17e38c6e,Where are the fried venison backstrap pieces placed,on a plate,in a white bowl,0.0,0.25,0.3333333333333333,0.28571428571428575
5bd2d4f17e38c6e,How are the fried venison backstrap pieces arranged,overlapping,in a bowl,0.0,0.0,0.0,0.0
b15c979347195d8,What type of dish is the blueberry vinaigrette dressing used on,salad,a salad,0.0,0.5,1.0,0.6666666666666666
b15c979347195d8,What color are the lettuce leaves in the salad,green,green,1.0,1.0,1.0,1.0
b15c979347195d8,Where are the blueberries located,in the salad,in the salad,1.0,1.0,1.0,1.0
b15c979347195d8,What fruit is included in the salad,blueberries,blueberries,1.0,1.0,1.0,1.0
bd3b4a1c7f9f373,What shade is the liquid in the pitcher,brown,dark brown or black,0.0,0.25,1.0,0.4
bd3b4a1c7f9f373,What is the vinaigrette doing to the light,reflecting,reflecting off the surface,0.0,0.25,1.0,0.4
bd3b4a1c7f9f373,What is the vinaigrette contained in,pitcher,glass pitcher,0.0,0.5,1.0,0.6666666666666666
bd3b4a1c7f9f373,What type of dressing is shown in the image,vinaigrette,balsamic vinegar,0.0,0.0,0.0,0.0
bd3b4a1c7f9f373,Where is the pitcher positioned in the image,in the foreground,foreground centered,0.0,0.5,0.3333333333333333,0.4
b78d3c1f05149a8,What type of dressing is shown in the image,vinaigrette,vinaigrette,1.0,1.0,1.0,1.0
b78d3c1f05149a8,What material is the surface the jar is sitting on,wooden,wooden surface,0.0,0.5,1.0,0.6666666666666666
b78d3c1f05149a8,What color is the vinaigrette,yellow-brown,light yellow,0.0,0.0,0.0,0.0
678de4c539aadec,What is the Mama's Balsamic Vinaigrette contained in,jar,glass jar,0.0,0.5,1.0,0.6666666666666666
678de4c539aadec,What material is the surface that the jar is placed on,wooden,wooden surface,0.0,0.5,1.0,0.6666666666666666
678de4c539aadec,Where is the jar positioned,on a wooden surface,center of the image,0.0,0.0,0.0,0.0
da7ef8b9b9c353a,What color is the lettuce in the salad,green,green,1.0,1.0,1.0,1.0
da7ef8b9b9c353a,How are the pomegranate seeds distributed in the salad,scattered,scattered throughout the salad,0.0,0.25,1.0,0.4
da7ef8b9b9c353a,What color are the pomegranate seeds,red,red,1.0,1.0,1.0,1.0
da7ef8b9b9c353a,What type of vegetable is red and present in the salad,tomato,pomegranate seeds,0.0,0.0,0.0,0.0
da7ef8b9b9c353a,Where is the clear glass bowl containing pomegranate vinaigrette dressing located,above the middle,center of the salad,0.0,0.25,0.3333333333333333,0.28571428571428575
8388d987f7f6275,What color are the waffles,golden-brown,golden brown,0.0,0.0,0.0,0.0
8388d987f7f6275,What food item is shown in the image,waffles,waffles,1.0,1.0,1.0,1.0
8388d987f7f6275,What color is the plate,white,white,1.0,1.0,1.0,1.0
8388d987f7f6275,What describes the color variation of the waffles,darker,golden hues,0.0,0.0,0.0,0.0
8388d987f7f6275,Where are the waffles placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
0cd49eee53547b6,What color are the waffle fries,golden,golden brown,0.0,0.5,1.0,0.6666666666666666
0cd49eee53547b6,What color is the ground beef in the bowl,brown,brown,1.0,1.0,1.0,1.0
0cd49eee53547b6,Where are the waffle fries located in the bowl,on the left,left side,0.0,0.5,0.3333333333333333,0.4
0cd49eee53547b6,What color are the diced tomatoes,red,red,1.0,1.0,1.0,1.0
57c2735d6cec16a,What is the main food item in the image,waffle,waffle,1.0,1.0,1.0,1.0
57c2735d6cec16a,What color are the tomatoes on the waffle,red,red,1.0,1.0,1.0,1.0
57c2735d6cec16a,Where are the tomatoes located,on the waffle,on the left side,0.0,0.5,0.6666666666666666,0.5714285714285715
57c2735d6cec16a,What color are the cilantro pieces,green,green,1.0,1.0,1.0,1.0
4ff6dd8fefab333,How would you describe the walleye pieces,Awesome,cooked and lightly seasoned,0.0,0.0,0.0,0.0
4ff6dd8fefab333,What type of fish is shown in the image,Walleye,cod tilapia or mahi-mahi,0.0,0.0,0.0,0.0
4ff6dd8fefab333,What color are the grilled walleye pieces,tan,white with light yellowish-orange,0.0,0.0,0.0,0.0
9518cfaa471cdac,What color are the watermelon slices,red,red,1.0,1.0,1.0,1.0
9518cfaa471cdac,What fruit is used in the carpaccio,watermelon,watermelon,1.0,1.0,1.0,1.0
9518cfaa471cdac,What color is the plate,white,white,1.0,1.0,1.0,1.0
9518cfaa471cdac,Where are the feta cheese crumbles placed,on top,on top of watermelon,0.0,0.5,1.0,0.6666666666666666
9518cfaa471cdac,What color are the pumpkin seeds,green,green,1.0,1.0,1.0,1.0
ef4405d0a3ebb18,What is the color of the My Rosy Watermelon Milk Shake,pink,pink,1.0,1.0,1.0,1.0
ef4405d0a3ebb18,What fruit is attached to the rim of the glass,watermelon,watermelon,1.0,1.0,1.0,1.0
ef4405d0a3ebb18,What color is the interior of the watermelon wedge,red,green,0.0,0.0,0.0,0.0
ef4405d0a3ebb18,What is the color of the glass containing the My Rosy Watermelon Milk Shake,clear,purple,0.0,0.0,0.0,0.0
5eb218e918c79aa,What color is the plate,orange,orange,1.0,1.0,1.0,1.0
5eb218e918c79aa,What shape are the potato pieces,wedges,wedge-shaped,0.0,0.0,0.0,0.0
5eb218e918c79aa,What color are the potato wedges,golden-brown,golden brown,0.0,0.0,0.0,0.0
5eb218e918c79aa,Where are the potato wedges placed,on plate,in an orange bowl,0.0,0.0,0.0,0.0
5eb218e918c79aa,What are the green flecks on the potato wedges,herbs,salt crystals,0.0,0.0,0.0,0.0
92fa4c525eb49da,What color is the sausage in the hot dogs,brown,red,0.0,0.0,0.0,0.0
92fa4c525eb49da,What color is the bun of the hot dogs,white,white,1.0,1.0,1.0,1.0
92fa4c525eb49da,What food item is in the bowl next to the hot dogs,fries,french fries,0.0,0.5,1.0,0.6666666666666666
d6ecf0c1e85cc2a,What fruit is used to garnish the drinks,orange,lemon twists,0.0,0.0,0.0,0.0
d6ecf0c1e85cc2a,What are the drinks served in,glasses,tall elegant glass,0.0,0.0,0.0,0.0
d6ecf0c1e85cc2a,What color is the mulled orange wine,amber,golden yellow,0.0,0.0,0.0,0.0
d6ecf0c1e85cc2a,Where are the glasses placed,on the tray,on a gold tray,0.0,0.5,0.6666666666666666,0.5714285714285715
5c6270288c1f68c,What material is the bowl made of,metallic,metal,0.0,0.0,0.0,0.0
5c6270288c1f68c,What part of the chicken are the buffalo wings made from,wings,chicken wings,0.0,0.5,1.0,0.6666666666666666
5c6270288c1f68c,What color are the buffalo wings,orange,orange,1.0,1.0,1.0,1.0
5c6270288c1f68c,Where are most of the wings located in the image,in the center,bottom half of image,0.0,0.0,0.0,0.0
5c6270288c1f68c,What is the texture of the wings' coating,saucy,crispy and crunchy,0.0,0.0,0.0,0.0
807ba3fcd1dc8e1,What vegetable is the main ingredient in this dish,cauliflower,cauliflower,1.0,1.0,1.0,1.0
807ba3fcd1dc8e1,What color are the cauliflower wings,golden brown,light brown,0.0,0.5,0.5,0.5
807ba3fcd1dc8e1,How are the cauliflower wings arranged on the plate,scattered across,random pattern,0.0,0.0,0.0,0.0
807ba3fcd1dc8e1,What is the cauliflower served on,plate,blue plate,0.0,0.5,1.0,0.6666666666666666
6a04e8ccad17554,What color are the wontons,golden-brown,golden brown,0.0,0.0,0.0,0.0
6a04e8ccad17554,What food is in the bowl,wontons,fried dumpling,0.0,0.0,0.0,0.0
6a04e8ccad17554,How do the wontons appear,crispy,golden brown and crispy,0.0,0.25,1.0,0.4
6a04e8ccad17554,What contains the wontons,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
6a04e8ccad17554,Where are the wontons,in the bowl,in a bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
49f5905aa2f4a48,What color are the cabbage leaves,green,green,1.0,1.0,1.0,1.0
49f5905aa2f4a48,What color is the ground beef filling inside the wraps,brownish,brown,0.0,0.0,0.0,0.0
49f5905aa2f4a48,Where is the small bowl of sesame seeds located in the image,on the lower right,lower right corner,0.0,0.6666666666666666,0.5,0.5714285714285715
49f5905aa2f4a48,What herb is scattered throughout the wraps,cilantro,cilantro,1.0,1.0,1.0,1.0
262601b88efcd8d,What color are the wraps,tan,light brown,0.0,0.0,0.0,0.0
262601b88efcd8d,What are the two halves of food called,wraps,halves of a burrito,0.0,0.0,0.0,0.0
262601b88efcd8d,What type of vegetable is visible in the filling,corn,corn,1.0,1.0,1.0,1.0
262601b88efcd8d,What color is the meat in the filling,pink,pink,1.0,1.0,1.0,1.0
