Image,Question,Answer,Predict,gpt_score
960127d6c89ac13,What shape is the torte,round,round shape,0.9
960127d6c89ac13,What color is the torte filling,yellow,brown,0.2
960127d6c89ac13,What color is the powdered sugar,white,white,1.0
960127d6c89ac13,Where is the powdered sugar sprinkled,over the surface,on top of the dessert,0.3
72f70fbadf48fe7,What color are the tortellini,yellow,yellowish white,0.7
72f70fbadf48fe7,What type of pasta is shown in the image,tortellini,penne pasta,0.3
eb4315397495532,What color is the plate,orange,orange,1.0
eb4315397495532,What type of pasta is in the dish,tortellini,shells or conchiglie,0.3
eb4315397495532,What color are the diced bell peppers,yellow,yellow,1.0
eb4315397495532,What color are the cherry tomatoes,red,red,1.0
eb4315397495532,Where is the tortellini served,on an orange plate,on a plate,0.7
195e9585a01590a,What color is the surface the tortellini are placed on,blue,light blue,0.9
195e9585a01590a,What type of pasta is shown in the image,tortellini,ravioli,0.7
195e9585a01590a,What color are the tortellini,green,green,1.0
195e9585a01590a,How does the surface of some tortellini appear,powdered,crinkled and textured,0.3
4911dd059ba7f62,What color are the tortellini,yellow,yellow and white,0.7
4911dd059ba7f62,What color are the sausage pieces,brown,brown,1.0
4911dd059ba7f62,Where are the ingredients located in the image,in the center,on the plate,0.3
c21bd7781469b7f,What color are the tortillas,yellow-tan,yellow,0.7
c21bd7781469b7f,What type of food item is shown in the image,tortillas,flatbread,0.7
c21bd7781469b7f,How are the tortillas arranged,stacked,in a stack,0.7
c21bd7781469b7f,What shape are the tortillas,round,irregularly shaped,0.2
d3374dbac8ec3d1,What color are the tortillas,tan,brown and tan,0.7
d3374dbac8ec3d1,What type of food is shown in the image,tortillas,flatbread,0.7
d3374dbac8ec3d1,What color is the cloth under the tortillas,blue,blue and green striped,0.6
d3374dbac8ec3d1,Where are the tortillas placed,on top of,on a tablecloth,0.6
da1d6472e13aadf,What is the base of the tostada made of,tortilla,corn tortilla,0.9
da1d6472e13aadf,What color is the ground turkey,brown,brown,1.0
da1d6472e13aadf,What color is the diced avocado,green,green,1.0
da1d6472e13aadf,Where are the sliced red onions placed,on top,on top of the meat,0.7
117a60f129fb597,What color is the plate,white,the plate is white,0.9
117a60f129fb597,What color are the tater tots,golden-brown,golden brown,1.0
117a60f129fb597,What is the main ingredient in the dish,meat,tater tots,0.1
117a60f129fb597,Where is the sloppy joe meat placed,on top of,on top of tater tots,0.9
dada488561e65c8,How are the treats arranged on the parchment paper,scattered,in a pile,0.2
dada488561e65c8,What colorful items are embedded in the green clusters,marshmallows,m&ms,0.2
dada488561e65c8,What is the texture of the cereal clusters,congealed,clumpy and crunchy,0.4
dada488561e65c8,Where are the treats placed,on wrinkled sheet,on a white piece of paper,0.5
979f8486655d8c9,What is the texture of the white filling in the trifle,creamy,creamy and smooth,0.9
979f8486655d8c9,What type of dessert is shown in the image,trifle,trifle,1.0
979f8486655d8c9,What color is the custard layer in the trifle,yellow,yellow,1.0
979f8486655d8c9,Where are the whole cookies placed on the trifle,on top,on top of the trifle,0.7
979f8486655d8c9,What color are the whole cookies on top of the trifle,brown,brown,1.0
82ad0c5889276b1,What color are the cake cubes in the base layer,golden-brown,light brown,0.7
82ad0c5889276b1,What is the base layer of the trifle made of,cake,cubed pound cake,0.7
82ad0c5889276b1,What color are the strawberries in the trifle,red,red,1.0
82ad0c5889276b1,What is the trifle topped with,with whipped topping,whipped cream,0.7
82ad0c5889276b1,What type of dish is the berry trifle,dessert,glass bowl,0.1
f7bcbfa5d91a502,What is the primary color of the Oven-Roasted Tri-Tip,reddish-brown,brown,0.7
f7bcbfa5d91a502,What type of meat is shown in the image,tri-tip,beef,0.7
f7bcbfa5d91a502,What color is the plate the Tri-Tip is served on,white,white,1.0
f7bcbfa5d91a502,Where is the Tri-Tip located in the image,on a plate,center of the plate,0.7
f7bcbfa5d91a502,What color are the onions covering the Tri-Tip,yellow-brown,brown and white,0.5
1fab03e9b59ddee,How would you describe the size of the fish,large,large piece of fish,0.7
1fab03e9b59ddee,What type of protein is the main dish,fish,salmon,0.7
1fab03e9b59ddee,What color is the Steelhead Trout,orange,pink,0.0
1fab03e9b59ddee,Where is the fish located on the plate,on the right,center of the plate,0.2
8532d483872df44,What type of food is being served on the platter,fish,fish and lemon platter,0.7
8532d483872df44,What color are the lemon wedges placed around the fillets,yellow,yellow,1.0
8532d483872df44,Where are the Trout Meunière fillets placed,on the platter,center of the plate,0.3
8532d483872df44,What are the main components of the dish on the platter,fillets,fish lemon slices herbs,0.3
2663a5718fa18fe,What is the color of the truffles,dark,brown with white sprinkles,0.1
2663a5718fa18fe,What color are the truffles,brown,brown,1.0
2663a5718fa18fe,Where are the truffles placed,in a box,in a red box,0.9
2663a5718fa18fe,What color are the salt crystals on the truffles,white,white,1.0
0b5e5c68ea86508,What color is the plate,white,the plate is white,1.0
0b5e5c68ea86508,What is the main ingredient of the truffles,chocolate,chocolate,1.0
0b5e5c68ea86508,What color are the truffles coated in cocoa powder,brown,brown,1.0
0b5e5c68ea86508,Where are the truffles located,on a plate,on a white plate,0.9
3aa0bced2f8335c,What type of dessert is shown in the image,truffles,chocolate-covered cookies,0.2
3aa0bced2f8335c,What color is the cookie dough center,brown,light brown,0.9
3aa0bced2f8335c,What is the appearance of the chocolate shell on the sliced truffle,studded,brown with red green and white sprinkles,0.2
3aa0bced2f8335c,Where are the sprinkles located on the truffles,at the top,on top of truffles,0.2
c1139da94258750,What is inside the chocolate truffles,strawberry-filled,cream and nuts,0.2
c1139da94258750,What type of dessert is shown in the image,truffles,chocolate heart shaped candies,0.2
c1139da94258750,What color is the truffle in the center,brown,brown with white heart,0.7
c1139da94258750,What color is the heart-shaped decoration on the center truffle,with a darker brown,brown,0.7
c1139da94258750,What shape are all the truffles,circular,round,0.9
7f0c8af27a6478f,What color are the noodles in the casserole,yellow,yellow and white,0.7
7f0c8af27a6478f,What type of fish is used in the casserole,tuna,chicken,0.1
7f0c8af27a6478f,What is the texture of the sauce in the casserole,creamy,cheesy and thick,0.4
7f0c8af27a6478f,Where are the crushed potato chips located,on the top of casserole,on top of the pasta,0.5
7f0c8af27a6478f,What color is the creamy sauce in the casserole,white,yellow,0.1
81f47512853201e,What color is the baking dish,white,blue and white,0.5
81f47512853201e,What color are the zucchini slices,green,golden brown,0.2
81f47512853201e,What has happened to the cheese on top of the casserole,melted,the cheese is melted,0.9
81f47512853201e,Where is the casserole placed in the image,in a white baking dish,in a blue pan,0.3
31fa025b78a3458,What is the texture of the sauce on top of the dish,creamy,cheesy and bubbly,0.4
31fa025b78a3458,What type of meat is used in the dish,turkey,chicken,0.5
31fa025b78a3458,What color is the creamy sauce on top of the dish,yellow,yellowish white,0.7
31fa025b78a3458,What type of vegetable is visible on the top layer of the dish,mushrooms,mushrooms,1.0
31fa025b78a3458,Where is the Turkey Tetrazzini located in the image,in a dish,in the glass dish,0.9
342068e032bf8d6,What color is the rub on the turkey,brownish-orange,brown and green,0.4
342068e032bf8d6,What type of meat is shown in the image,turkey,chicken,0.5
342068e032bf8d6,How is the rub distributed on the turkey,scattered,unevenly and thick,0.3
342068e032bf8d6,What color are the specks and flakes on the turkey,green,brown and green specks,0.3
342068e032bf8d6,Where is the rub located on the turkey,on the surface,on the turkey,0.2
79b81189e77204a,What color is the plate,white,the plate is white,0.9
79b81189e77204a,What type of fruit is used in the turnover,blueberry,blueberries,1.0
79b81189e77204a,What color is the pastry,golden-brown,yellow with white glaze,0.3
79b81189e77204a,How are the blueberries arranged around the pastry,scattered,in a circle around it,0.2
304ea6b80cd8e93,What color is the bowl,red,red and black,0.7
304ea6b80cd8e93,What shape is the bowl,square,square-shaped bowl,0.7
304ea6b80cd8e93,What vegetable is scattered in the broth,carrots,carrots,1.0
304ea6b80cd8e93,Where are the cilantro and carrots located,on top,in soup in bowl,0.2
30265394037d14c,What is the color of the Veal Scaloppini,golden-brown,brown and white,0.4
30265394037d14c,What type of meat is used in the dish,veal,chicken,0.2
30265394037d14c,What color is the Lemon Cream Sauce,white,white,1.0
30265394037d14c,Where is the Veal Scaloppini placed,on the plate,on a white plate,0.8
30265394037d14c,How is the Lemon Cream Sauce applied to the veal,drizzled,drizzled over veal,0.7
d1b61b8147cf662,What color is the plate,white,the plate is white,0.9
d1b61b8147cf662,What type of food is on the plate,vegetables,vegetable stir fry,0.7
d1b61b8147cf662,What color are the peppers,red,red,1.0
d1b61b8147cf662,Where are the vegetables located,on a plate,on a white plate,0.9
950b1803631181d,What color are the decorative leaves on the Wellington,brown,brown,1.0
950b1803631181d,What type of dish is shown in the image,wellington,pigs in blanket,0.1
950b1803631181d,What color is the plate the Wellington is served on,dark blue,black,0.2
6e329e616c77aad,What color are the bell pepper chunks,green,green and red,0.7
6e329e616c77aad,What type of food is being prepared,vegetables,grilled vegetables,0.9
6e329e616c77aad,How are the green bell pepper chunks arranged,scattered,randomly on grill,0.3
6e329e616c77aad,Where are the vegetables arranged,on a black grill pan,in a black pan,0.8
4ac1c59a0e69f40,What is the appearance of the sauce on the venison,glazed,red and thick,0.2
4ac1c59a0e69f40,What color is the sauce around the base of the venison,reddish-brown,red,0.7
4ac1c59a0e69f40,Where are the blackberries located in relation to the venison,around the base,surrounding the venison,0.1
4ac1c59a0e69f40,What fruit is scattered around the venison,blackberries,blackberries,1.0
518f951a9a03867,What color is the venison,brown,brown,1.0
518f951a9a03867,What type of meat is in the dish,venison,beef,0.2
518f951a9a03867,What is covering the venison,gravy,brown gravy,0.9
518f951a9a03867,What color is the plate,green,green,1.0
518f951a9a03867,Where is the dish presented,on the plate,on a plate,0.9
5bd2d4f17e38c6e,What color are the fried venison backstrap pieces,golden-brown,golden brown,1.0
5bd2d4f17e38c6e,What type of meat is shown in the image,venison,chicken,0.1
5bd2d4f17e38c6e,Where are the fried venison backstrap pieces placed,on a plate,on a plate,1.0
5bd2d4f17e38c6e,How are the fried venison backstrap pieces arranged,overlapping,in a pile,0.3
b15c979347195d8,What type of dish is the blueberry vinaigrette dressing used on,salad,salad,1.0
b15c979347195d8,What color are the lettuce leaves in the salad,green,green,1.0
b15c979347195d8,Where are the blueberries located,in the salad,scattered on the salad,0.7
b15c979347195d8,What fruit is included in the salad,blueberries,blueberries,1.0
bd3b4a1c7f9f373,What shade is the liquid in the pitcher,brown,dark brown,0.9
bd3b4a1c7f9f373,What is the vinaigrette doing to the light,reflecting,reflecting it,0.7
bd3b4a1c7f9f373,What is the vinaigrette contained in,pitcher,glass gravy boat,0.1
bd3b4a1c7f9f373,What type of dressing is shown in the image,vinaigrette,balsamic vinegar,0.6
bd3b4a1c7f9f373,Where is the pitcher positioned in the image,in the foreground,center of the image,0.3
b78d3c1f05149a8,What type of dressing is shown in the image,vinaigrette,honey mustard dressing,0.3
b78d3c1f05149a8,What material is the surface the jar is sitting on,wooden,wood,0.9
b78d3c1f05149a8,What color is the vinaigrette,yellow-brown,yellow,0.7
678de4c539aadec,What is the Mama's Balsamic Vinaigrette contained in,jar,glass jar,0.9
678de4c539aadec,What material is the surface that the jar is placed on,wooden,wooden table,0.9
678de4c539aadec,Where is the jar positioned,on a wooden surface,on a wooden cutting board,0.9
da7ef8b9b9c353a,What color is the lettuce in the salad,green,green and purple,0.7
da7ef8b9b9c353a,How are the pomegranate seeds distributed in the salad,scattered,scattered throughout,0.7
da7ef8b9b9c353a,What color are the pomegranate seeds,red,red,1.0
da7ef8b9b9c353a,What type of vegetable is red and present in the salad,tomato,tomato,1.0
da7ef8b9b9c353a,Where is the clear glass bowl containing pomegranate vinaigrette dressing located,above the middle,on the plate of salad,0.2
8388d987f7f6275,What color are the waffles,golden-brown,brown and yellow,0.7
8388d987f7f6275,What food item is shown in the image,waffles,waffles,1.0
8388d987f7f6275,What color is the plate,white,white,1.0
8388d987f7f6275,What describes the color variation of the waffles,darker,light and dark brown,0.3
8388d987f7f6275,Where are the waffles placed,on a white plate,on a white plate,1.0
0cd49eee53547b6,What color are the waffle fries,golden,golden brown,0.8
0cd49eee53547b6,What color is the ground beef in the bowl,brown,brown,1.0
0cd49eee53547b6,Where are the waffle fries located in the bowl,on the left,upper left of bowl,0.5
0cd49eee53547b6,What color are the diced tomatoes,red,red,1.0
57c2735d6cec16a,What is the main food item in the image,waffle,waffle,1.0
57c2735d6cec16a,What color are the tomatoes on the waffle,red,red,1.0
57c2735d6cec16a,Where are the tomatoes located,on the waffle,on the waffle,1.0
57c2735d6cec16a,What color are the cilantro pieces,green,green,1.0
4ff6dd8fefab333,How would you describe the walleye pieces,awesome,two pieces of cooked fish,0.1
4ff6dd8fefab333,What type of fish is shown in the image,walleye,salmon,0.2
4ff6dd8fefab333,What color are the grilled walleye pieces,tan,off-white and brown,0.2
9518cfaa471cdac,What color are the watermelon slices,red,red,1.0
