Image,Question,Answer,Predict,gpt_score
2663a5718fa18fe,What color are the truffles,brown,dark brown,0.9
2663a5718fa18fe,Where are the truffles placed,in a box,in a box,1.0
2663a5718fa18fe,What color are the salt crystals on the truffles,white,white,1.0
0b5e5c68ea86508,What color is the plate,white,white,1.0
0b5e5c68ea86508,What is the main ingredient of the truffles,chocolate,chocolate,1.0
0b5e5c68ea86508,What color are the truffles coated in cocoa powder,brown,brown,1.0
0b5e5c68ea86508,Where are the truffles located,on a plate,on a plate,1.0
3aa0bced2f8335c,What type of dessert is shown in the image,truffles,chocolate-dipped cookies,0.2
3aa0bced2f8335c,What color is the cookie dough center,brown,tan,0.6
3aa0bced2f8335c,What is the appearance of the chocolate shell on the sliced truffle,studded,chocolate,0.1
3aa0bced2f8335c,Where are the sprinkles located on the truffles,at the top,on top of the truffles,0.3
c1139da94258750,What is inside the chocolate truffles,strawberry-filled,cream and chocolate,0.2
c1139da94258750,What type of dessert is shown in the image,truffles,chocolate heart candies,0.2
c1139da94258750,What color is the truffle in the center,brown,dark brown,0.9
c1139da94258750,What color is the heart-shaped decoration on the center truffle,with a darker brown,white,0.1
c1139da94258750,What shape are all the truffles,circular,heart-shaped,0.1
7f0c8af27a6478f,What color are the noodles in the casserole,yellow,yellow,1.0
7f0c8af27a6478f,What type of fish is used in the casserole,tuna,fish,0.7
7f0c8af27a6478f,What is the texture of the sauce in the casserole,creamy,creamy,1.0
7f0c8af27a6478f,Where are the crushed potato chips located,on the top of casserole,on top of the pasta,0.4
7f0c8af27a6478f,What color is the creamy sauce in the casserole,white,orange,0.1
81f47512853201e,What color is the baking dish,white,blue and white,0.5
81f47512853201e,What color are the zucchini slices,green,green and brown,0.7
81f47512853201e,What has happened to the cheese on top of the casserole,melted,burnt to a crisp,0.2
81f47512853201e,Where is the casserole placed in the image,in a white baking dish,in a blue dish,0.4
31fa025b78a3458,What is the texture of the sauce on top of the dish,creamy,smooth and creamy,0.9
31fa025b78a3458,What type of meat is used in the dish,turkey,chicken,0.5
31fa025b78a3458,What color is the creamy sauce on top of the dish,yellow,yellow,1.0
31fa025b78a3458,What type of vegetable is visible on the top layer of the dish,mushrooms,mushrooms,1.0
31fa025b78a3458,Where is the Turkey Tetrazzini located in the image,in a dish,on a stove,0.2
342068e032bf8d6,What color is the rub on the turkey,brownish-orange,red and green,0.2
342068e032bf8d6,What type of meat is shown in the image,turkey,turkey,1.0
342068e032bf8d6,How is the rub distributed on the turkey,scattered,evenly on the skin,0.2
342068e032bf8d6,What color are the specks and flakes on the turkey,green,red and green,0.5
342068e032bf8d6,Where is the rub located on the turkey,on the surface,on the turkey,0.2
79b81189e77204a,What color is the plate,white,white,1.0
79b81189e77204a,What type of fruit is used in the turnover,blueberry,blueberry,1.0
79b81189e77204a,What color is the pastry,golden-brown,light brown,0.7
79b81189e77204a,How are the blueberries arranged around the pastry,scattered,in a circle,0.2
304ea6b80cd8e93,What color is the bowl,red,red,1.0
304ea6b80cd8e93,What shape is the bowl,square,square,1.0
304ea6b80cd8e93,What vegetable is scattered in the broth,carrots,carrots,1.0
304ea6b80cd8e93,Where are the cilantro and carrots located,on top,in the soup,0.1
30265394037d14c,What is the color of the Veal Scaloppini,golden-brown,golden brown,1.0
30265394037d14c,What type of meat is used in the dish,veal,breaded chicken,0.1
30265394037d14c,What color is the Lemon Cream Sauce,white,white,1.0
30265394037d14c,Where is the Veal Scaloppini placed,on the plate,on a plate,0.9
30265394037d14c,How is the Lemon Cream Sauce applied to the veal,drizzled,drizzled on top,0.9
d1b61b8147cf662,What color is the plate,white,white,1.0
d1b61b8147cf662,What type of food is on the plate,vegetables,vegetable salad,0.7
d1b61b8147cf662,What color are the peppers,red,red and green,0.5
d1b61b8147cf662,Where are the vegetables located,on a plate,on a plate,1.0
950b1803631181d,What color are the decorative leaves on the Wellington,brown,golden brown,0.7
950b1803631181d,What type of dish is shown in the image,wellington,pigs in a blanket,0.1
950b1803631181d,What color is the plate the Wellington is served on,dark blue,black,0.2
6e329e616c77aad,What color are the bell pepper chunks,green,green and red,0.7
6e329e616c77aad,What type of food is being prepared,vegetables,vegetable kebabs,0.7
6e329e616c77aad,How are the green bell pepper chunks arranged,scattered,in a pan,0.2
6e329e616c77aad,Where are the vegetables arranged,on a black grill pan,on a grill,0.7
4ac1c59a0e69f40,What is the appearance of the sauce on the venison,glazed,berry-based and glossy,0.4
4ac1c59a0e69f40,What color is the sauce around the base of the venison,reddish-brown,red,0.7
4ac1c59a0e69f40,Where are the blackberries located in relation to the venison,around the base,surrounding the venison,0.1
4ac1c59a0e69f40,What fruit is scattered around the venison,blackberries,blackberries,1.0
518f951a9a03867,What color is the venison,brown,brown,1.0
518f951a9a03867,What type of meat is in the dish,venison,beef,0.2
518f951a9a03867,What is covering the venison,gravy,gravy,1.0
518f951a9a03867,What color is the plate,green,green,1.0
518f951a9a03867,Where is the dish presented,on the plate,on a plate,0.9
5bd2d4f17e38c6e,What color are the fried venison backstrap pieces,golden-brown,golden-brown,1.0
5bd2d4f17e38c6e,What type of meat is shown in the image,venison,fried chicken,0.1
5bd2d4f17e38c6e,Where are the fried venison backstrap pieces placed,on a plate,on a plate,1.0
5bd2d4f17e38c6e,How are the fried venison backstrap pieces arranged,overlapping,stacked on a plate,0.3
b15c979347195d8,What type of dish is the blueberry vinaigrette dressing used on,salad,salad,1.0
b15c979347195d8,What color are the lettuce leaves in the salad,green,green,1.0
b15c979347195d8,Where are the blueberries located,in the salad,in the salad,1.0
b15c979347195d8,What fruit is included in the salad,blueberries,blueberries,1.0
bd3b4a1c7f9f373,What shade is the liquid in the pitcher,brown,dark brown,0.9
bd3b4a1c7f9f373,What is the vinaigrette doing to the light,reflecting,reflecting it,0.7
bd3b4a1c7f9f373,What is the vinaigrette contained in,pitcher,glass pitcher,0.9
bd3b4a1c7f9f373,What type of dressing is shown in the image,vinaigrette,balsamic vinegar,0.6
bd3b4a1c7f9f373,Where is the pitcher positioned in the image,in the foreground,on a plate,0.2
b78d3c1f05149a8,What type of dressing is shown in the image,vinaigrette,vinaigrette,1.0
b78d3c1f05149a8,What material is the surface the jar is sitting on,wooden,wooden cutting board,0.9
b78d3c1f05149a8,What color is the vinaigrette,yellow-brown,yellow,0.7
678de4c539aadec,What is the Mama's Balsamic Vinaigrette contained in,jar,glass jar,0.9
678de4c539aadec,What material is the surface that the jar is placed on,wooden,wood,0.9
678de4c539aadec,Where is the jar positioned,on a wooden surface,on a table,0.7
da7ef8b9b9c353a,What color is the lettuce in the salad,green,green,1.0
da7ef8b9b9c353a,How are the pomegranate seeds distributed in the salad,scattered,scattered on the salad,0.7
da7ef8b9b9c353a,What color are the pomegranate seeds,red,red,1.0
da7ef8b9b9c353a,What type of vegetable is red and present in the salad,tomato,pomegranate seeds,0.2
da7ef8b9b9c353a,Where is the clear glass bowl containing pomegranate vinaigrette dressing located,above the middle,on a salad,0.2
8388d987f7f6275,What color are the waffles,golden-brown,golden brown,1.0
8388d987f7f6275,What food item is shown in the image,waffles,waffles,1.0
8388d987f7f6275,What color is the plate,white,white,1.0
8388d987f7f6275,What describes the color variation of the waffles,darker,golden brown,0.2
8388d987f7f6275,Where are the waffles placed,on a white plate,on a plate,0.9
0cd49eee53547b6,What color are the waffle fries,golden,golden brown,0.8
0cd49eee53547b6,What color is the ground beef in the bowl,brown,brown,1.0
0cd49eee53547b6,Where are the waffle fries located in the bowl,on the left,top of the dish,0.2
0cd49eee53547b6,What color are the diced tomatoes,red,red,1.0
57c2735d6cec16a,What is the main food item in the image,waffle,waffle,1.0
57c2735d6cec16a,What color are the tomatoes on the waffle,red,red,1.0
57c2735d6cec16a,Where are the tomatoes located,on the waffle,on the waffle,1.0
57c2735d6cec16a,What color are the cilantro pieces,green,green,1.0
4ff6dd8fefab333,How would you describe the walleye pieces,awesome,white and flaky,0.1
4ff6dd8fefab333,What type of fish is shown in the image,walleye,white fish,0.7
4ff6dd8fefab333,What color are the grilled walleye pieces,tan,white,0.1
9518cfaa471cdac,What color are the watermelon slices,red,pink,0.3
9518cfaa471cdac,What fruit is used in the carpaccio,watermelon,watermelon,1.0
9518cfaa471cdac,What color is the plate,white,white,1.0
9518cfaa471cdac,Where are the feta cheese crumbles placed,on top,on watermelon slices,0.3
9518cfaa471cdac,What color are the pumpkin seeds,green,green and tan,0.7
ef4405d0a3ebb18,What is the color of the My Rosy Watermelon Milk Shake,pink,pink,1.0
ef4405d0a3ebb18,What fruit is attached to the rim of the glass,watermelon,watermelon,1.0
ef4405d0a3ebb18,What color is the interior of the watermelon wedge,red,red,1.0
ef4405d0a3ebb18,What is the color of the glass containing the My Rosy Watermelon Milk Shake,clear,clear,1.0
5eb218e918c79aa,What color is the plate,orange,orange,1.0
5eb218e918c79aa,What shape are the potato pieces,wedges,rectangular,0.2
5eb218e918c79aa,What color are the potato wedges,golden-brown,golden brown,1.0
5eb218e918c79aa,Where are the potato wedges placed,on plate,on a plate,1.0
5eb218e918c79aa,What are the green flecks on the potato wedges,herbs,seasoning,0.7
92fa4c525eb49da,What color is the sausage in the hot dogs,brown,red,0.1
92fa4c525eb49da,What color is the bun of the hot dogs,white,light brown,0.2
92fa4c525eb49da,What food item is in the bowl next to the hot dogs,fries,fries,1.0
d6ecf0c1e85cc2a,What fruit is used to garnish the drinks,orange,orange,1.0
d6ecf0c1e85cc2a,What are the drinks served in,glasses,stemmed glasses,0.7
d6ecf0c1e85cc2a,What color is the mulled orange wine,amber,light brown,0.6
d6ecf0c1e85cc2a,Where are the glasses placed,on the tray,on a tray,0.9
5c6270288c1f68c,What material is the bowl made of,metallic,stainless steel,0.7
5c6270288c1f68c,What part of the chicken are the buffalo wings made from,wings,legs and wings,0.6
5c6270288c1f68c,What color are the buffalo wings,orange,red,0.2
5c6270288c1f68c,Where are most of the wings located in the image,in the center,bottom of bowl,0.2
5c6270288c1f68c,What is the texture of the wings' coating,saucy,sticky and spicy,0.3
807ba3fcd1dc8e1,What vegetable is the main ingredient in this dish,cauliflower,cauliflower,1.0
807ba3fcd1dc8e1,What color are the cauliflower wings,golden brown,golden brown,1.0
807ba3fcd1dc8e1,How are the cauliflower wings arranged on the plate,scattered across,in a pile,0.2
807ba3fcd1dc8e1,What is the cauliflower served on,plate,a blue plate,0.9
6a04e8ccad17554,What color are the wontons,golden-brown,golden brown,1.0
6a04e8ccad17554,What food is in the bowl,wontons,calzone,0.1
6a04e8ccad17554,How do the wontons appear,crispy,golden brown and crispy,0.9
6a04e8ccad17554,What contains the wontons,bowl,a bowl,1.0
6a04e8ccad17554,Where are the wontons,in the bowl,in a bowl,0.9
49f5905aa2f4a48,What color are the cabbage leaves,green,green,1.0
49f5905aa2f4a48,What color is the ground beef filling inside the wraps,brownish,reddish-brown,0.8
49f5905aa2f4a48,Where is the small bowl of sesame seeds located in the image,on the lower right,bottom right corner,0.9
49f5905aa2f4a48,What herb is scattered throughout the wraps,cilantro,cilantro,1.0
262601b88efcd8d,What color are the wraps,tan,beige,0.6
262601b88efcd8d,What are the two halves of food called,wraps,burrito halves,0.3
262601b88efcd8d,What type of vegetable is visible in the filling,corn,corn,1.0
262601b88efcd8d,What color is the meat in the filling,pink,pinkish,0.8
262601b88efcd8d,Where is some corn located,on the plate,in a burrito,0.2
d7cd03469abbcd0,What type of green vegetable is in the filling,spinach,spinach,1.0
d7cd03469abbcd0,What color are the scrambled eggs,yellow,yellow,1.0
a3aedc3e6df1f95,What color are the yams,orange,orange,1.0
a3aedc3e6df1f95,What type of vegetable is being served,yams,glazed carrots,0.1
a3aedc3e6df1f95,What is the appearance of the yams' coating,glistening,shiny and glazed,0.9
a3aedc3e6df1f95,Where are the pistachios placed,on top of,on top of the carrots,1.0
a3aedc3e6df1f95,What color are the pistachios,green,green,1.0
e687d60cc671e96,What color are the yams,orange,orange,1.0
e687d60cc671e96,What type of vegetable is shown in the image,yams,potato chips,0.2
e687d60cc671e96,How are the yam slices arranged on the surface,scattered,in a grid pattern,0.2
e687d60cc671e96,What color is the surface the yams are on,white,white,1.0
e687d60cc671e96,Where are the yams positioned,on a white surface,on a baking sheet,0.7
c7c9a7e27e680e6,What color is the yogurt,white,white,1.0
c7c9a7e27e680e6,What color are the pancakes,brown,golden brown,0.7
c7c9a7e27e680e6,What fruit is mixed with the yogurt,blueberries,blueberries,1.0
69795dbeec9b2ce,What is the texture of the yogurt,creamy,creamy and smooth,0.9
69795dbeec9b2ce,What is the main ingredient in the bowl,yogurt,yogurt,1.0
69795dbeec9b2ce,What color are the raspberries on top of the yogurt,red,red,1.0
69795dbeec9b2ce,Where are the raspberries located,on top,in the bowl,0.2
d3abfd664deac6e,What color is the bowl in the image,blue,teal,0.4
d3abfd664deac6e,What fruit is on top of the yogurt in the image,raspberries,raspberries,1.0
2c056c7914aa530,What color is the baking dish,blue,black,0.0
2c056c7914aa530,What type of pasta is in the dish,ziti,rigatoni,0.5
2c056c7914aa530,What color is the tomato sauce,reddish-orange,red,0.7
e95d2afc654400d,What color is the turkey,reddish-brown,brown,0.7
e95d2afc654400d,What is the pale yellow food mixed with the turkey,spaghetti,zucchini noodles,0.3
e95d2afc654400d,"Where are the turkey, spaghetti, and zoodles scattered",throughout the entire pan,in a pan,0.6
73c6313f570a1cd,What color are the grilled zucchini sticks,yellow,green and yellow,0.5
