Image,Question,Answer,Predict
fd3101be707b71f,What type of dessert is located inside the small glass jar,ice cream,ice cream
fd3101be707b71f,Where is the green tea ice cream located,located inside,located inside
fd3101be707b71f,What is the lighter green ice cream possibly made of,tofu,green
fd3101be707b71f,How does the tofu ice cream appear,creamy,creamy
fd3101be707b71f,How is the green tea ice cream served,scooped,small
b3d4f40408a3449,What is the main protein in the dish,tofu,tofu
b3d4f40408a3449,What color are the bell peppers on the skewers,red,red
b3d4f40408a3449,What color is the tofu on the skewers,golden-brown,golden
b3d4f40408a3449,What vegetable is dark and threaded onto the skewers,eggplant,eggplant
cb9d2c39afa6e98,What is the name of the Japanese dish in the bowl,Agedashi,light
cb9d2c39afa6e98,What color is the rim of the bowl,brown,brown
cb9d2c39afa6e98,How are the tofu pieces arranged in the bowl,scattered,scattered
6ae90b789637671,What color are the tofu pieces,tan,pale yellowish
6ae90b789637671,Where are the tofu pieces located within the plate,shifted to the left,colorful
6ae90b789637671,What color are the broccoli florets,green,green
6ae90b789637671,How are the red bell pepper chunks distributed,scattered,evenly distributed
328211d7fd13871,What color are the tofu pieces,orange,light brown color
328211d7fd13871,What type of protein is used in the dish,tofu,common
328211d7fd13871,Where is the snow pea resting,resting between,resting
328211d7fd13871,What is the tofu resting on,rice,rice
328211d7fd13871,How are the carrots arranged around the tofu,scattered,circular
817a2e78403865a,What color are the edges of the tofu,brown,browned
817a2e78403865a,How is the tofu arranged in the bowl,scattered,scattered
817a2e78403865a,What vegetable is mixed with the tofu,broccoli,broccoli
817a2e78403865a,What color is the broccoli,green,green
2fad435041d2dc8,What is the main ingredient of the dish,tofu,tofu
2fad435041d2dc8,What color is the plate,blue,blue
2fad435041d2dc8,Where are the tofu pieces located on the plate,on the left side,on the left side
2fad435041d2dc8,What color are the fried tofu pieces,golden-brown,golden brown
97b516e3344fd79,What type of bowl is the dish served in,decorative,"blue, floral"
97b516e3344fd79,What is the main ingredient in the dish,tofu,tofu
97b516e3344fd79,What color is the decorative bowl,blue,blue
97b516e3344fd79,Where is the small spoon located,on the upper left,top left
97b516e3344fd79,What is scattered throughout the bowl alongside the tofu,mushrooms,green
f4f9e7ee742b6e5,What color are the tomatoes,red,red
f4f9e7ee742b6e5,What type of vegetable is shown in the image,tomatoes,tomatoes
f4f9e7ee742b6e5,What color is the plate,white,white
f4f9e7ee742b6e5,Where is the front tomato positioned relative to the viewer,closer to,closer to
f4f9e7ee742b6e5,What color is the parsley,green,green
e98a385db039315,What color are the tomatoes,red,red
e98a385db039315,What type of vegetable is shown in the image,tomatoes,tomatoes
e98a385db039315,What color are the patches on some of the tomatoes,yellow,brown or black
26c7b4853f446d6,What is the main ingredient in the casserole,tomato,cheesy
26c7b4853f446d6,What type of dish is the casserole in,transparent,glass
26c7b4853f446d6,What color is the melted cheese on top of the casserole,orange,golden brown color
ea0d52534352951,Is the onion topping gluten-free,gluten-free,gluten-free
ea0d52534352951,What color is the majority of the onion topping,yellow,golden brown
ea0d52534352951,Where is the onion topping placed,on the plate,on the plate
ea0d52534352951,What color are the edges of some of the onion topping,brown,brown
39d55e56600d302,What color is the topmost layer of the dessert,white,light brown
39d55e56600d302,What is the topmost layer of the dessert made of,meringue,creamy substance
39d55e56600d302,What describes the patches on the meringue,browned,"browning, which is common"
39d55e56600d302,What color is the translucent filling,amber-colored,light yellow
39d55e56600d302,Where is the dessert resting,on a dark surface,on a dark surface
817d0a6dd591446,What color is the mousse layer,green,white
817d0a6dd591446,What is the pale green layer made of,mousse,green
817d0a6dd591446,What color is the plate,white,white
817d0a6dd591446,What color is the base of the torte,brown,brown
817d0a6dd591446,Where are the small white dollops of cream placed,on top of,on top of
960127d6c89ac13,What type of fruit is used in the torte,plum,fruit
960127d6c89ac13,What shape is the torte,round,close-up
960127d6c89ac13,What color is the torte filling,yellow,golden-brown
960127d6c89ac13,What color is the powdered sugar,white,white
960127d6c89ac13,Where is the powdered sugar sprinkled,over the surface,over the surface
72f70fbadf48fe7,What color are the tortellini,yellow,yellow
72f70fbadf48fe7,What type of pasta is shown in the image,tortellini,"creamy, Italian"
eb4315397495532,What color is the plate,orange,orange
eb4315397495532,What type of pasta is in the dish,tortellini,tortellini
eb4315397495532,What color are the diced bell peppers,yellow,yellow
eb4315397495532,What color are the cherry tomatoes,red,red
eb4315397495532,Where is the tortellini served,on an orange plate,on a plate
195e9585a01590a,What color is the surface the tortellini are placed on,blue,blue
195e9585a01590a,What type of pasta is shown in the image,tortellini,stuffed
195e9585a01590a,What color are the tortellini,green,green
195e9585a01590a,How does the surface of some tortellini appear,powdered,rough
4911dd059ba7f62,What color are the tortellini,yellow,yellow
4911dd059ba7f62,What color are the sausage pieces,brown,brown
4911dd059ba7f62,Where are the ingredients located in the image,in the center,in
c21bd7781469b7f,What color are the tortillas,yellow-tan,yellow
c21bd7781469b7f,What type of food item is shown in the image,tortillas,tortillas
c21bd7781469b7f,How are the tortillas arranged,stacked,single layer
c21bd7781469b7f,What shape are the tortillas,round,round
d3374dbac8ec3d1,What color are the tortillas,tan,light brown
d3374dbac8ec3d1,What type of food is shown in the image,tortillas,similar type
d3374dbac8ec3d1,What color is the cloth under the tortillas,blue,"green, white"
d3374dbac8ec3d1,Where are the tortillas placed,on top of,on top of
da1d6472e13aadf,What is the base of the tostada made of,tortilla,tortilla
da1d6472e13aadf,What color is the ground turkey,brown,brown
da1d6472e13aadf,What color is the diced avocado,green,green
da1d6472e13aadf,Where are the sliced red onions placed,on top,on top
117a60f129fb597,What color is the plate,white,white
117a60f129fb597,What color are the tater tots,golden-brown,golden brown
117a60f129fb597,What is the main ingredient in the dish,meat,main
117a60f129fb597,Where is the sloppy joe meat placed,on top of,on top of
dada488561e65c8,How are the treats arranged on the parchment paper,scattered,scattered
dada488561e65c8,What colorful items are embedded in the green clusters,marshmallows,colorful candy pieces
dada488561e65c8,What is the texture of the cereal clusters,congealed,crunchy
dada488561e65c8,Where are the treats placed,on wrinkled sheet,on a piece
979f8486655d8c9,What is the texture of the white filling in the trifle,creamy,creamy
979f8486655d8c9,What type of dessert is shown in the image,trifle,classic dessert
979f8486655d8c9,What color is the custard layer in the trifle,yellow,yellow
979f8486655d8c9,Where are the whole cookies placed on the trifle,on top,on top
979f8486655d8c9,What color are the whole cookies on top of the trifle,brown,brown
82ad0c5889276b1,What color are the cake cubes in the base layer,golden-brown,white
82ad0c5889276b1,What is the base layer of the trifle made of,cake,common choice
82ad0c5889276b1,What color are the strawberries in the trifle,red,red
82ad0c5889276b1,What is the trifle topped with,with whipped topping,whipped topping
82ad0c5889276b1,What type of dish is the berry trifle,dessert,dessert
f7bcbfa5d91a502,What is the primary color of the Oven-Roasted Tri-Tip,reddish-brown,brown
f7bcbfa5d91a502,What type of meat is shown in the image,Tri-Tip,green onions
f7bcbfa5d91a502,What color is the plate the Tri-Tip is served on,white,white
f7bcbfa5d91a502,Where is the Tri-Tip located in the image,on a plate,on the plate
f7bcbfa5d91a502,What color are the onions covering the Tri-Tip,yellow-brown,golden-brown color
1fab03e9b59ddee,How would you describe the size of the fish,large,medium-sized
1fab03e9b59ddee,What type of protein is the main dish,fish,fish
1fab03e9b59ddee,What color is the Steelhead Trout,orange,orange
1fab03e9b59ddee,Where is the fish located on the plate,on the right,on the right
8532d483872df44,What type of food is being served on the platter,fish,fish
8532d483872df44,What color are the lemon wedges placed around the fillets,yellow,yellow
8532d483872df44,Where are the Trout Meunière fillets placed,on the platter,on the plate
8532d483872df44,What are the main components of the dish on the platter,fillets,fresh
2663a5718fa18fe,What is the color of the truffles,dark,dark
2663a5718fa18fe,What color are the truffles,brown,brown
2663a5718fa18fe,Where are the truffles placed,in a box,in a box
2663a5718fa18fe,What color are the salt crystals on the truffles,white,white
0b5e5c68ea86508,What color is the plate,white,white
0b5e5c68ea86508,What is the main ingredient of the truffles,chocolate,chocolate
0b5e5c68ea86508,What color are the truffles coated in cocoa powder,brown,brown
0b5e5c68ea86508,Where are the truffles located,on a plate,on a plate
3aa0bced2f8335c,What type of dessert is shown in the image,truffles,truffles
3aa0bced2f8335c,What color is the cookie dough center,brown,brown
3aa0bced2f8335c,What is the appearance of the chocolate shell on the sliced truffle,studded,rich
3aa0bced2f8335c,Where are the sprinkles located on the truffles,at the top,on top of the
c1139da94258750,What is inside the chocolate truffles,strawberry-filled,various
c1139da94258750,What type of dessert is shown in the image,truffles,chocolates
c1139da94258750,What color is the truffle in the center,brown,brown
c1139da94258750,What color is the heart-shaped decoration on the center truffle,with a darker brown,darker brown
c1139da94258750,What shape are all the truffles,circular,heart-shaped
7f0c8af27a6478f,What color are the noodles in the casserole,yellow,yellow
7f0c8af27a6478f,What type of fish is used in the casserole,tuna,tuna
7f0c8af27a6478f,What is the texture of the sauce in the casserole,creamy,creamy
7f0c8af27a6478f,Where are the crushed potato chips located,on the top of casserole,on top of
7f0c8af27a6478f,What color is the creamy sauce in the casserole,white,light
81f47512853201e,What color is the baking dish,white,blue
81f47512853201e,What color are the zucchini slices,green,green
81f47512853201e,What has happened to the cheese on top of the casserole,melted,melted
81f47512853201e,Where is the casserole placed in the image,in a white baking dish,baking dish
31fa025b78a3458,What is the texture of the sauce on top of the dish,creamy,creamy
31fa025b78a3458,What type of meat is used in the dish,Turkey,optional addition
31fa025b78a3458,What color is the creamy sauce on top of the dish,yellow,yellow
31fa025b78a3458,What type of vegetable is visible on the top layer of the dish,mushrooms,mushrooms
31fa025b78a3458,Where is the Turkey Tetrazzini located in the image,in a dish,in a dish
342068e032bf8d6,What color is the rub on the turkey,brownish-orange,brown
342068e032bf8d6,What type of meat is shown in the image,turkey,whole chicken
342068e032bf8d6,How is the rub distributed on the turkey,scattered,evenly
342068e032bf8d6,What color are the specks and flakes on the turkey,green,green
342068e032bf8d6,Where is the rub located on the turkey,on the surface,on the surface
79b81189e77204a,What color is the plate,white,white
79b81189e77204a,What type of fruit is used in the turnover,blueberry,blueberry
79b81189e77204a,What color is the pastry,golden-brown,golden brown
79b81189e77204a,How are the blueberries arranged around the pastry,scattered,circular
304ea6b80cd8e93,What color is the bowl,red,red
304ea6b80cd8e93,What shape is the bowl,square,square
304ea6b80cd8e93,What vegetable is scattered in the broth,carrots,carrots
304ea6b80cd8e93,Where are the cilantro and carrots located,on top,on top
30265394037d14c,What is the color of the Veal Scaloppini,golden-brown,golden brown
30265394037d14c,What type of meat is used in the dish,veal,veal
30265394037d14c,What color is the Lemon Cream Sauce,white,light yellow
30265394037d14c,Where is the Veal Scaloppini placed,on the plate,on the plate
30265394037d14c,How is the Lemon Cream Sauce applied to the veal,drizzled,drizzled
d1b61b8147cf662,What color is the plate,white,white
d1b61b8147cf662,What type of food is on the plate,vegetables,vegetables
d1b61b8147cf662,What color are the peppers,red,red
d1b61b8147cf662,Where are the vegetables located,on a plate,on a plate
950b1803631181d,What color are the decorative leaves on the Wellington,brown,green
